"","X","Country","Year","sex","age","suicides_no","population","suicides.100k.pop","gdp_for_year....","gdp_per_capita....","generation","DocsPer1000","NursesPer1000","SE.TER.ENRR","SE.XPD.TOTL.GD.ZS","SH.MED.BEDS.ZS","SH.XPD.PRIV.ZS","SH.XPD.PUBL.ZS","SL.UEM.TOTL.FE.ZS","SL.UEM.TOTL.MA.ZS","SL.UEM.TOTL.ZS","SP.POP.80UP.FE","SP.RUR.TOTL.ZS","SP.URB.TOTL.IN.ZS"
"1844",1844,"Luxembourg",2009,"male","35-54 years",16,79077,20.23,222,109483,"Boomers",2.7,11.12,18.2751502990723,7.06127977371216,5.6,1.08898193125918,7.02564426874082,6.09999990463257,4.30000019073486,5.09999990463257,12695,11.822,88.178
"1845",1845,"Luxembourg",2009,"male","25-34 years",6,35713,16.8,222,109483,"Generation X",2.7,11.12,18.2751502990723,7.06127977371216,5.6,1.08898193125918,7.02564426874082,6.09999990463257,4.30000019073486,5.09999990463257,12695,11.822,88.178
"1846",1846,"Luxembourg",2009,"female","75+ years",1,20687,4.83,222,109483,"Silent",2.7,11.12,18.2751502990723,7.06127977371216,5.6,1.08898193125918,7.02564426874082,6.09999990463257,4.30000019073486,5.09999990463257,12695,11.822,88.178
"1847",1847,"Luxembourg",2009,"male","15-24 years",1,30148,3.32,222,109483,"Millenials",2.7,11.12,18.2751502990723,7.06127977371216,5.6,1.08898193125918,7.02564426874082,6.09999990463257,4.30000019073486,5.09999990463257,12695,11.822,88.178
"1848",1848,"Luxembourg",2009,"female","55-74 years",3,45716,6.56,222,109483,"Silent",2.7,11.12,18.2751502990723,7.05310010910034,5.6,1.08898193125918,7.02564426874082,6.09999990463257,4.30000019073486,5.09999990463257,12695,11.822,88.178
"1849",1849,"Luxembourg",2010,"female","75+ years",1,21038,4.75,225,111328,"Silent",2.77,11.05,18.2751502990723,5.56251001358032,5.4,1.08618488341038,6.59470187658961,5.09999990463257,3.90000009536743,4.40000009536743,12960,11.453,88.547
"1850",1850,"Luxembourg",2010,"male","25-34 years",3,36519,8.21,225,111328,"Generation X",2.77,11.05,18.2751502990723,5.56251001358032,5.4,1.08618488341038,6.59470187658961,5.09999990463257,3.90000009536743,4.40000009536743,12960,11.453,88.547
"1851",1851,"Luxembourg",2010,"male","35-54 years",24,80477,29.82,225,111328,"Generation X",2.77,11.05,18.2751502990723,5.56251001358032,5.4,1.08618488341038,6.59470187658961,5.09999990463257,3.90000009536743,4.40000009536743,12960,11.453,88.547
"1852",1852,"Luxembourg",2010,"male","75+ years",7,12469,56.14,225,111328,"Silent",2.77,11.05,18.2751502990723,5.56251001358032,5.4,1.08618488341038,6.59470187658961,5.09999990463257,3.90000009536743,4.40000009536743,12960,11.453,88.547
"1853",1853,"Luxembourg",2010,"female","5-14 years",0,29384,0,225,111328,"Generation Z",2.77,11.05,18.2751502990723,5.56251001358032,5.4,1.08618488341038,6.59470187658961,5.09999990463257,3.90000009536743,4.40000009536743,12960,11.453,88.547
"1854",1854,"Luxembourg",2010,"male","15-24 years",3,30768,9.75,225,111328,"Millenials",2.77,11.05,18.2751502990723,5.56251001358032,5.4,1.08618488341038,6.59470187658961,5.09999990463257,3.90000009536743,4.40000009536743,12960,11.453,88.547
"1855",1855,"Luxembourg",2010,"male","55-74 years",5,45726,10.93,225,111328,"Silent",2.77,11.05,18.2751502990723,5.56251001358032,5.4,1.08618488341038,6.59470187658961,5.09999990463257,3.90000009536743,4.40000009536743,12960,11.453,88.547
"1856",1856,"Luxembourg",2010,"female","35-54 years",5,77946,6.41,225,111328,"Generation X",2.77,11.05,18.2751502990723,5.56251001358032,5.4,1.08618488341038,6.59470187658961,5.09999990463257,3.90000009536743,4.40000009536743,12960,11.453,88.547
"1857",1857,"Luxembourg",2010,"female","15-24 years",0,29539,0,225,111328,"Millenials",2.77,11.05,18.2751502990723,5.56251001358032,5.4,1.08618488341038,6.59470187658961,5.09999990463257,3.90000009536743,4.40000009536743,12960,11.453,88.547
"1858",1858,"Luxembourg",2010,"female","55-74 years",3,46835,6.41,225,111328,"Silent",2.77,11.05,18.2751502990723,5.56251001358032,5.4,1.08618488341038,6.59470187658961,5.09999990463257,3.90000009536743,4.40000009536743,12960,11.453,88.547
"1859",1859,"Luxembourg",2010,"male","5-14 years",1,31209,3.2,225,111328,"Generation Z",2.77,11.05,18.2751502990723,5.56251001358032,5.4,1.08618488341038,6.59470187658961,5.09999990463257,3.90000009536743,4.40000009536743,12960,11.453,88.547
"1860",1860,"Luxembourg",2010,"female","25-34 years",2,36069,5.54,225,111328,"Generation X",2.77,11.05,18.2751502990723,5.56251001358032,5.4,1.08618488341038,6.59470187658961,5.09999990463257,3.90000009536743,4.40000009536743,12960,11.453,88.547
"1861",1861,"Mexico",2000,"female","35-54 years",111,9741546,1.14,244,7892,"Boomers",1.59,2.19,19.0738201141357,4.13410997390747,1.1000000238,2.66043478272593,2.31810751057025,3.29999995231628,2.20000004768372,2.59999990463257,569745,25.278,74.722
"1862",1862,"Mexico",2000,"female","55-74 years",39,4245190,0.92,244,7892,"Silent",1.59,2.19,19.0738201141357,4.13410997390747,1.1000000238,2.66043478272593,2.31810751057025,3.29999995231628,2.20000004768372,2.59999990463257,569745,25.278,74.722
"1863",1863,"Mexico",2000,"male","75+ years",105,801173,13.11,244,7892,"G.I. Generation",1.59,2.19,19.0738201141357,4.13410997390747,1.1000000238,2.66043478272593,2.31810751057025,3.29999995231628,2.20000004768372,2.59999990463257,569745,25.278,74.722
"1864",1864,"Mexico",2000,"male","55-74 years",317,3793938,8.36,244,7892,"Silent",1.59,2.19,19.0738201141357,4.13410997390747,1.1000000238,2.66043478272593,2.31810751057025,3.29999995231628,2.20000004768372,2.59999990463257,569745,25.278,74.722
"1865",1865,"Mexico",2000,"male","35-54 years",755,9334127,8.09,244,7892,"Boomers",1.59,2.19,19.0738201141357,4.13410997390747,1.1000000238,2.66043478272593,2.31810751057025,3.29999995231628,2.20000004768372,2.59999990463257,569745,25.278,74.722
"1866",1866,"Mexico",2000,"female","5-14 years",43,11208337,0.38,244,7892,"Millenials",1.59,2.19,19.0738201141357,4.13410997390747,1.1000000238,2.66043478272593,2.31810751057025,3.29999995231628,2.20000004768372,2.59999990463257,569745,25.278,74.722
"1867",1867,"Mexico",2000,"female","15-24 years",231,10247321,2.25,244,7892,"Generation X",1.59,2.19,19.0738201141357,4.13410997390747,1.1000000238,2.66043478272593,2.31810751057025,3.29999995231628,2.20000004768372,2.59999990463257,569745,25.278,74.722
"1868",1868,"Mexico",2000,"male","25-34 years",797,8473261,9.41,244,7892,"Generation X",1.59,2.19,19.0738201141357,4.13410997390747,1.1000000238,2.66043478272593,2.31810751057025,3.29999995231628,2.20000004768372,2.59999990463257,569745,25.278,74.722
"1869",1869,"Mexico",2000,"male","15-24 years",870,10407812,8.36,244,7892,"Generation X",1.59,2.19,19.0738201141357,4.13410997390747,1.1000000238,2.66043478272593,2.31810751057025,3.29999995231628,2.20000004768372,2.59999990463257,569745,25.278,74.722
"1870",1870,"Mexico",2000,"female","75+ years",12,1128113,1.06,244,7892,"G.I. Generation",1.59,2.19,19.0738201141357,4.13410997390747,1.1000000238,2.66043478272593,2.31810751057025,3.29999995231628,2.20000004768372,2.59999990463257,569745,25.278,74.722
"1871",1871,"Mexico",2000,"female","25-34 years",101,8702615,1.16,244,7892,"Generation X",1.59,2.19,19.0738201141357,4.13410997390747,1.1000000238,2.66043478272593,2.31810751057025,3.29999995231628,2.20000004768372,2.59999990463257,569745,25.278,74.722
"1872",1872,"Mexico",2000,"male","5-14 years",75,11611360,0.65,244,7892,"Millenials",1.59,2.19,19.0738201141357,4.13410997390747,1.1000000238,2.66043478272593,2.31810751057025,3.29999995231628,2.20000004768372,2.59999990463257,569745,25.278,74.722
"1873",1873,"Mexico",2001,"male","5-14 years",79,11648383,0.68,247,8311,"Millenials",1.49,2.19,19.8611698150635,4.42831993103027,1.1000000238,2.95426234020072,2.39862084979928,3.20000004768372,2.09999990463257,2.5,599313,24.955,75.045
"1874",1874,"Mexico",2001,"female","75+ years",13,1178437,1.1,247,8311,"Silent",1.49,2.19,19.8611698150635,4.42831993103027,1.1000000238,2.95426234020072,2.39862084979928,3.20000004768372,2.09999990463257,2.5,599313,24.955,75.045
"1875",1875,"Mexico",2001,"male","15-24 years",908,10392763,8.74,247,8311,"Millenials",1.49,2.19,19.8611698150635,4.42831993103027,1.1000000238,2.95426234020072,2.39862084979928,3.20000004768372,2.09999990463257,2.5,599313,24.955,75.045
"1876",1876,"Mexico",2001,"male","25-34 years",837,8719740,9.6,247,8311,"Generation X",1.49,2.19,19.8611698150635,4.42831993103027,1.1000000238,2.95426234020072,2.39862084979928,3.20000004768372,2.09999990463257,2.5,599313,24.955,75.045
"1877",1877,"Mexico",2001,"female","15-24 years",263,10198732,2.58,247,8311,"Millenials",1.49,2.19,19.8611698150635,4.42831993103027,1.1000000238,2.95426234020072,2.39862084979928,3.20000004768372,2.09999990463257,2.5,599313,24.955,75.045
"1878",1878,"Mexico",2001,"female","35-54 years",148,10069614,1.47,247,8311,"Boomers",1.49,2.19,19.8611698150635,4.42831993103027,1.1000000238,2.95426234020072,2.39862084979928,3.20000004768372,2.09999990463257,2.5,599313,24.955,75.045
"1879",1879,"Mexico",2001,"male","75+ years",161,836476,19.25,247,8311,"Silent",1.49,2.19,19.8611698150635,4.42831993103027,1.1000000238,2.95426234020072,2.39862084979928,3.20000004768372,2.09999990463257,2.5,599313,24.955,75.045
"1880",1880,"Mexico",2001,"female","5-14 years",61,11248880,0.54,247,8311,"Millenials",1.49,2.19,19.8611698150635,4.42831993103027,1.1000000238,2.95426234020072,2.39862084979928,3.20000004768372,2.09999990463257,2.5,599313,24.955,75.045
"1881",1881,"Mexico",2001,"female","25-34 years",136,8930235,1.52,247,8311,"Generation X",1.49,2.19,19.8611698150635,4.42831993103027,1.1000000238,2.95426234020072,2.39862084979928,3.20000004768372,2.09999990463257,2.5,599313,24.955,75.045
"1882",1882,"Mexico",2001,"male","35-54 years",765,9614513,7.96,247,8311,"Boomers",1.49,2.19,19.8611698150635,4.42831993103027,1.1000000238,2.95426234020072,2.39862084979928,3.20000004768372,2.09999990463257,2.5,599313,24.955,75.045
"1883",1883,"Mexico",2001,"male","55-74 years",338,3891947,8.68,247,8311,"Silent",1.49,2.19,19.8611698150635,4.42831993103027,1.1000000238,2.95426234020072,2.39862084979928,3.20000004768372,2.09999990463257,2.5,599313,24.955,75.045
"1884",1884,"Mexico",2001,"female","55-74 years",51,4322994,1.18,247,8311,"Silent",1.49,2.19,19.8611698150635,4.42831993103027,1.1000000238,2.95426234020072,2.39862084979928,3.20000004768372,2.09999990463257,2.5,599313,24.955,75.045
"1885",1885,"Mexico",2002,"female","15-24 years",260,10166352,2.56,249,8357,"Millenials",1.5,2.19,20.8357601165771,4.63847017288208,1.1000000238,3.09905045190411,2.42202734809589,3.5,2.59999990463257,2.90000009536743,629311,24.635,75.365
"1886",1886,"Mexico",2002,"male","15-24 years",919,10391176,8.84,249,8357,"Millenials",1.5,2.19,20.8357601165771,4.63847017288208,1.1000000238,3.09905045190411,2.42202734809589,3.5,2.59999990463257,2.90000009536743,629311,24.635,75.365
"1887",1887,"Mexico",2002,"male","35-54 years",824,9900926,8.32,249,8357,"Boomers",1.5,2.19,20.8357601165771,4.63847017288208,1.1000000238,3.09905045190411,2.42202734809589,3.5,2.59999990463257,2.90000009536743,629311,24.635,75.365
"1888",1888,"Mexico",2002,"female","35-54 years",158,10409349,1.52,249,8357,"Boomers",1.5,2.19,20.8357601165771,4.63847017288208,1.1000000238,3.09905045190411,2.42202734809589,3.5,2.59999990463257,2.90000009536743,629311,24.635,75.365
"1889",1889,"Mexico",2002,"male","25-34 years",852,8935002,9.54,249,8357,"Generation X",1.5,2.19,20.8357601165771,4.63847017288208,1.1000000238,3.09905045190411,2.42202734809589,3.5,2.59999990463257,2.90000009536743,629311,24.635,75.365
"1890",1890,"Mexico",2002,"male","55-74 years",348,3991819,8.72,249,8357,"Silent",1.5,2.19,20.8357601165771,4.63847017288208,1.1000000238,3.09905045190411,2.42202734809589,3.5,2.59999990463257,2.90000009536743,629311,24.635,75.365
"1891",1891,"Mexico",2002,"female","25-34 years",119,9124293,1.3,249,8357,"Generation X",1.5,2.19,20.8357601165771,4.63847017288208,1.1000000238,3.09905045190411,2.42202734809589,3.5,2.59999990463257,2.90000009536743,629311,24.635,75.365
"1892",1892,"Mexico",2002,"female","55-74 years",46,4401799,1.05,249,8357,"Silent",1.5,2.19,20.8357601165771,4.63847017288208,1.1000000238,3.09905045190411,2.42202734809589,3.5,2.59999990463257,2.90000009536743,629311,24.635,75.365
"1893",1893,"Mexico",2002,"male","5-14 years",103,11684250,0.88,249,8357,"Millenials",1.5,2.19,20.8357601165771,4.63847017288208,1.1000000238,3.09905045190411,2.42202734809589,3.5,2.59999990463257,2.90000009536743,629311,24.635,75.365
"1894",1894,"Mexico",2002,"female","5-14 years",63,11292233,0.56,249,8357,"Millenials",1.5,2.19,20.8357601165771,4.63847017288208,1.1000000238,3.09905045190411,2.42202734809589,3.5,2.59999990463257,2.90000009536743,629311,24.635,75.365
"1895",1895,"Mexico",2002,"male","75+ years",124,869659,14.26,249,8357,"Silent",1.5,2.19,20.8357601165771,4.63847017288208,1.1000000238,3.09905045190411,2.42202734809589,3.5,2.59999990463257,2.90000009536743,629311,24.635,75.365
"1896",1896,"Mexico",2002,"female","75+ years",10,1227458,0.81,249,8357,"Silent",1.5,2.19,20.8357601165771,4.63847017288208,1.1000000238,3.09905045190411,2.42202734809589,3.5,2.59999990463257,2.90000009536743,629311,24.635,75.365
"1897",1897,"Mexico",2003,"female","55-74 years",55,4489997,1.22,246,7779,"Silent",1.55,2.1,21.7265892028809,5.18673992156982,1,3.48057433609754,2.54127743390246,3.70000004768372,2.59999990463257,3,659545,24.318,75.682
"1898",1898,"Mexico",2003,"female","25-34 years",125,9280350,1.35,246,7779,"Generation X",1.55,2.1,21.7265892028809,5.18673992156982,1,3.48057433609754,2.54127743390246,3.70000004768372,2.59999990463257,3,659545,24.318,75.682
"1899",1899,"Mexico",2003,"female","75+ years",11,1276432,0.86,246,7779,"Silent",1.55,2.1,21.7265892028809,5.18673992156982,1,3.48057433609754,2.54127743390246,3.70000004768372,2.59999990463257,3,659545,24.318,75.682
"1900",1900,"Mexico",2003,"female","35-54 years",171,10765671,1.59,246,7779,"Boomers",1.55,2.1,21.7265892028809,5.18673992156982,1,3.48057433609754,2.54127743390246,3.70000004768372,2.59999990463257,3,659545,24.318,75.682
"1901",1901,"Mexico",2003,"male","25-34 years",911,9114537,10,246,7779,"Generation X",1.55,2.1,21.7265892028809,5.18673992156982,1,3.48057433609754,2.54127743390246,3.70000004768372,2.59999990463257,3,659545,24.318,75.682
"1902",1902,"Mexico",2003,"male","55-74 years",385,4100347,9.39,246,7779,"Silent",1.55,2.1,21.7265892028809,5.18673992156982,1,3.48057433609754,2.54127743390246,3.70000004768372,2.59999990463257,3,659545,24.318,75.682
"1903",1903,"Mexico",2003,"male","15-24 years",953,10408446,9.16,246,7779,"Millenials",1.55,2.1,21.7265892028809,5.18673992156982,1,3.48057433609754,2.54127743390246,3.70000004768372,2.59999990463257,3,659545,24.318,75.682
"1904",1904,"Mexico",2003,"male","35-54 years",885,10201542,8.68,246,7779,"Boomers",1.55,2.1,21.7265892028809,5.18673992156982,1,3.48057433609754,2.54127743390246,3.70000004768372,2.59999990463257,3,659545,24.318,75.682
"1905",1905,"Mexico",2003,"female","15-24 years",280,10156204,2.76,246,7779,"Millenials",1.55,2.1,21.7265892028809,5.18673992156982,1,3.48057433609754,2.54127743390246,3.70000004768372,2.59999990463257,3,659545,24.318,75.682
"1906",1906,"Mexico",2003,"female","5-14 years",52,11340331,0.46,246,7779,"Millenials",1.55,2.1,21.7265892028809,5.18673992156982,1,3.48057433609754,2.54127743390246,3.70000004768372,2.59999990463257,3,659545,24.318,75.682
"1907",1907,"Mexico",2003,"male","5-14 years",91,11723507,0.78,246,7779,"Millenials",1.55,2.1,21.7265892028809,5.18673992156982,1,3.48057433609754,2.54127743390246,3.70000004768372,2.59999990463257,3,659545,24.318,75.682
"1908",1908,"Mexico",2003,"male","75+ years",151,901495,16.75,246,7779,"Silent",1.55,2.1,21.7265892028809,5.18673992156982,1,3.48057433609754,2.54127743390246,3.70000004768372,2.59999990463257,3,659545,24.318,75.682
"1909",1909,"Mexico",2004,"male","5-14 years",98,11772473,0.83,250,8217,"Millenials",1.63,2.08,22.562219619751,4.80017995834351,1,3.42243648365261,2.68800390634739,4.69999980926514,3.09999990463257,3.70000004768372,689605,24.003,75.997
"1910",1910,"Mexico",2004,"female","5-14 years",50,11395153,0.44,250,8217,"Millenials",1.63,2.08,22.562219619751,4.80017995834351,1,3.42243648365261,2.68800390634739,4.69999980926514,3.09999990463257,3.70000004768372,689605,24.003,75.997
"1911",1911,"Mexico",2004,"female","75+ years",14,1326483,1.06,250,8217,"Silent",1.63,2.08,22.562219619751,4.80017995834351,1,3.42243648365261,2.68800390634739,4.69999980926514,3.09999990463257,3.70000004768372,689605,24.003,75.997
"1912",1912,"Mexico",2004,"male","35-54 years",926,10528424,8.8,250,8217,"Boomers",1.63,2.08,22.562219619751,4.80017995834351,1,3.42243648365261,2.68800390634739,4.69999980926514,3.09999990463257,3.70000004768372,689605,24.003,75.997
"1913",1913,"Mexico",2004,"female","15-24 years",238,10169971,2.34,250,8217,"Millenials",1.63,2.08,22.562219619751,4.80017995834351,1,3.42243648365261,2.68800390634739,4.69999980926514,3.09999990463257,3.70000004768372,689605,24.003,75.997
"1914",1914,"Mexico",2004,"male","25-34 years",885,9254521,9.56,250,8217,"Generation X",1.63,2.08,22.562219619751,4.80017995834351,1,3.42243648365261,2.68800390634739,4.69999980926514,3.09999990463257,3.70000004768372,689605,24.003,75.997
"1915",1915,"Mexico",2004,"male","15-24 years",942,10447031,9.02,250,8217,"Millenials",1.63,2.08,22.562219619751,4.80017995834351,1,3.42243648365261,2.68800390634739,4.69999980926514,3.09999990463257,3.70000004768372,689605,24.003,75.997
"1916",1916,"Mexico",2004,"female","25-34 years",158,9394059,1.68,250,8217,"Generation X",1.63,2.08,22.562219619751,4.80017995834351,1,3.42243648365261,2.68800390634739,4.69999980926514,3.09999990463257,3.70000004768372,689605,24.003,75.997
"1917",1917,"Mexico",2004,"female","55-74 years",67,4599859,1.46,250,8217,"Silent",1.63,2.08,22.562219619751,4.80017995834351,1,3.42243648365261,2.68800390634739,4.69999980926514,3.09999990463257,3.70000004768372,689605,24.003,75.997
"1918",1918,"Mexico",2004,"male","55-74 years",390,4227720,9.22,250,8217,"Silent",1.63,2.08,22.562219619751,4.80017995834351,1,3.42243648365261,2.68800390634739,4.69999980926514,3.09999990463257,3.70000004768372,689605,24.003,75.997
"1919",1919,"Mexico",2004,"female","35-54 years",148,11144750,1.33,250,8217,"Boomers",1.63,2.08,22.562219619751,4.80017995834351,1,3.42243648365261,2.68800390634739,4.69999980926514,3.09999990463257,3.70000004768372,689605,24.003,75.997
"1920",1920,"Mexico",2004,"male","75+ years",140,932624,15.01,250,8217,"Silent",1.63,2.08,22.562219619751,4.80017995834351,1,3.42243648365261,2.68800390634739,4.69999980926514,3.09999990463257,3.70000004768372,689605,24.003,75.997
"1921",1921,"Mexico",2005,"female","5-14 years",57,11456090,0.5,259,9071,"Millenials",1.75,2.18,23.12034034729,4.90794992446899,1.7,3.42543234390251,2.61887785609749,3.59999990463257,3.40000009536743,3.5,719312,23.692,76.308
"1922",1922,"Mexico",2005,"male","75+ years",154,963447,15.98,259,9071,"Silent",1.75,2.18,23.12034034729,4.90794992446899,1.7,3.42543234390251,2.61887785609749,3.59999990463257,3.40000009536743,3.5,719312,23.692,76.308
"1923",1923,"Mexico",2005,"female","15-24 years",272,10208805,2.66,259,9071,"Millenials",1.75,2.18,23.12034034729,4.90794992446899,1.7,3.42543234390251,2.61887785609749,3.59999990463257,3.40000009536743,3.5,719312,23.692,76.308
"1924",1924,"Mexico",2005,"male","5-14 years",98,11833699,0.83,259,9071,"Millenials",1.75,2.18,23.12034034729,4.90794992446899,1.7,3.42543234390251,2.61887785609749,3.59999990463257,3.40000009536743,3.5,719312,23.692,76.308
